time,contralateral_sh_el_deg,sh_el_deg,stim_curr
0.01011,0.077,1.341,0.00
0.02065,0.064,1.326,0.00
0.03083,0.056,1.314,0.00
0.04099,0.056,1.314,0.00
0.05167,0.048,1.302,0.00
0.06204,0.048,1.302,0.00
0.07228,0.040,1.298,0.00
0.08244,0.040,1.298,0.00
0.09263,0.040,1.298,0.00
0.10285,0.031,1.296,0.00
0.11318,0.023,1.296,0.00
0.12336,0.023,1.296,0.00
0.13355,0.020,1.300,0.00
0.14371,0.020,1.300,0.00
0.15450,0.016,1.306,0.00
0.16468,0.016,1.306,0.00
0.17513,0.016,1.306,0.00
0.18529,0.015,1.314,0.00
0.19564,0.017,1.323,0.00
0.20654,0.017,1.323,0.00
0.21679,0.021,1.326,0.00
0.22747,0.021,1.326,0.00
0.23765,0.030,1.328,0.00
0.24782,0.030,1.328,0.00
0.25802,0.040,1.331,0.00
0.26819,0.050,1.334,0.00
0.27835,0.050,1.334,0.00
0.28852,0.058,1.339,0.00
0.29869,0.058,1.339,0.00
0.30886,0.058,1.339,0.00
0.31903,0.064,1.342,0.00
0.32923,0.070,1.342,0.00
0.33970,0.070,1.345,0.00
0.34996,0.070,1.345,0.00
0.36151,0.075,1.351,0.00
0.37239,0.080,1.360,0.00
0.38296,0.080,1.360,0.00
0.39311,0.086,1.370,0.00
0.40327,0.086,1.370,0.00
0.41643,0.093,1.382,0.00
0.42876,0.100,1.382,0.00
0.44170,0.100,1.390,0.00
0.45192,0.108,1.400,0.00
0.46228,0.108,1.400,0.00
0.47248,0.119,1.400,0.00
0.48265,0.119,1.411,0.00
0.49326,0.126,1.423,0.00
0.50343,0.126,1.423,0.00
0.51359,0.132,1.431,0.00
0.52376,0.132,1.431,0.00
0.53405,0.142,1.434,0.00
0.54423,0.142,1.434,0.00
0.55446,0.149,1.433,0.00
0.56493,0.149,1.433,0.00
0.57518,0.156,1.433,0.00
0.58538,0.156,1.433,0.00
0.59554,0.161,1.434,0.00
0.60570,0.161,1.434,0.00
0.61880,0.171,1.433,0.00
0.63037,0.184,1.433,0.00
0.64389,0.184,1.436,0.00
0.65414,0.184,1.436,0.00
0.66691,0.200,1.438,0.00
0.67701,0.213,1.438,0.00
0.68761,0.213,1.438,0.00
0.69804,0.224,1.444,0.00
0.70828,0.224,1.444,0.00
0.71847,0.236,1.453,0.00
0.72876,0.236,1.453,0.00
0.73893,0.250,1.461,0.00
0.74921,0.266,1.469,0.00
0.75938,0.266,1.469,0.00
0.76968,0.282,1.477,0.00
0.78005,0.282,1.477,0.00
0.79021,0.297,1.486,0.00
0.80037,0.297,1.486,0.00
0.81068,0.313,1.491,0.00
0.82101,0.313,1.491,0.00
0.83118,0.327,1.491,0.00
0.84135,0.327,1.498,0.00
0.85155,0.327,1.498,0.00
0.86171,0.345,1.505,0.00
0.87187,0.359,1.518,0.00
0.88204,0.359,1.518,0.00
0.89222,0.370,1.533,0.00
0.90237,0.370,1.533,0.00
0.91252,0.382,1.551,0.00
0.92498,0.382,1.551,0.00
0.93544,0.393,1.567,0.00
0.94595,0.405,1.567,0.00
0.95613,0.405,1.578,0.00
0.96630,0.405,1.578,0.00
0.97648,0.414,1.595,0.00
0.98664,0.414,1.595,0.00
0.99687,0.422,1.609,0.00
1.00702,0.422,1.609,0.00
1.01718,0.430,1.621,0.00
1.02734,0.430,1.621,0.00
1.03754,0.437,1.630,0.00
1.04796,0.446,1.640,0.00
1.05824,0.446,1.640,0.00
1.06859,0.446,1.640,0.00
1.07875,0.452,1.653,0.00
1.08914,0.460,1.663,0.00
1.09953,0.460,1.663,0.00
1.10990,0.466,1.670,0.00
1.12023,0.466,1.670,0.00
1.13054,0.466,1.670,0.00
1.14109,0.471,1.680,0.00
1.15155,0.470,1.695,0.00
1.16182,0.470,1.695,0.00
1.17234,0.475,1.706,0.00
1.18259,0.475,1.706,0.00
1.19376,0.478,1.712,0.00
1.20391,0.478,1.722,0.00
1.21424,0.474,1.722,0.00
1.22461,0.474,1.722,0.00
1.23483,0.474,1.731,0.00
1.24500,0.474,1.731,0.00
1.25515,0.480,1.736,0.00
1.26546,0.480,1.736,0.00
1.27563,0.492,1.746,0.00
1.28579,0.504,1.757,0.00
1.29596,0.504,1.757,0.00
1.30614,0.515,1.767,0.00
1.31663,0.515,1.767,0.00
1.32683,0.515,1.778,0.00
1.33697,0.524,1.778,0.00
1.34713,0.528,1.778,0.00
1.35729,0.528,1.792,0.00
1.36745,0.527,1.806,0.00
1.37765,0.527,1.806,0.00
1.38780,0.522,1.806,0.00
1.39806,0.522,1.819,0.00
1.40816,0.505,1.834,0.00
1.41831,0.505,1.834,0.00
1.42846,0.474,1.851,0.00
1.43902,0.474,1.851,0.00
1.44922,0.437,1.872,0.00
1.45960,0.437,1.872,0.00
1.46993,0.395,1.902,0.00
1.47997,0.395,1.902,0.00
1.49014,0.349,1.931,0.00
1.50033,0.349,1.931,0.00
1.51100,0.349,1.931,0.00
1.52180,0.293,1.970,0.00
1.53199,0.293,1.970,0.00
1.54215,0.235,2.019,0.00
1.55231,0.235,2.019,0.00
1.56247,0.235,2.019,0.00
1.57290,0.178,2.078,0.00
1.58309,0.123,2.131,0.00
1.59320,0.123,2.131,0.00
1.60334,0.123,2.131,0.00
1.61350,0.123,2.131,0.00
1.62483,0.123,2.131,0.00
1.63496,0.015,2.218,0.00
1.64518,0.015,2.218,0.00
1.65534,0.015,2.218,0.00
1.66551,-0.023,2.256,0.00
1.67625,-0.023,2.256,0.00
1.68639,-0.052,2.280,0.00
1.69656,-0.088,2.294,0.00
1.70672,-0.088,2.294,0.00
1.71687,-0.088,2.294,0.00
1.72703,-0.088,2.294,0.00
1.73882,-0.095,2.293,0.00
1.74964,-0.095,2.294,0.00
1.75980,-0.066,2.283,0.00
1.76996,-0.042,2.262,0.00
1.78013,-0.042,2.262,0.00
1.79036,-0.042,2.262,0.00
1.80051,-0.042,2.262,0.00
1.81092,-0.042,2.262,0.00
1.82180,-0.042,2.243,0.00
1.83228,0.010,2.239,0.00
1.84246,0.044,2.229,0.00
1.85291,0.044,2.221,0.00
1.86307,0.074,2.221,0.00
1.87408,0.102,2.227,0.00
1.88424,0.102,2.227,0.00
1.89439,0.138,2.254,0.00
1.90461,0.138,2.254,0.00
1.91488,0.184,2.283,0.00
1.92528,0.184,2.312,0.00
1.93558,0.233,2.312,0.00
1.94575,0.233,2.312,0.00
1.95594,0.282,2.339,0.00
1.96628,0.337,2.339,0.00
1.97648,0.337,2.366,0.00
1.98667,0.337,2.366,0.00
1.99685,0.398,2.404,0.00
2.00701,0.459,2.449,0.00
2.01717,0.459,2.449,0.00
2.02733,0.525,2.491,0.00
2.03748,0.525,2.491,0.00
2.04763,0.525,2.491,0.00
2.05778,0.592,2.491,0.00
2.06795,0.662,2.568,0.00
2.07864,0.662,2.568,0.00
2.08879,0.727,2.608,0.00
2.09896,0.727,2.608,0.00
2.10912,0.787,2.652,0.00
2.11931,0.787,2.652,0.00
2.12946,0.842,2.687,0.00
2.13962,0.842,2.687,0.00
2.14978,0.842,2.687,0.00
2.15994,0.894,2.720,0.00
2.17010,0.941,2.756,0.00
2.18041,0.941,2.756,0.00
2.19299,0.982,2.756,0.00
2.20314,0.982,2.788,0.00
2.21350,1.014,2.818,0.00
2.22427,1.014,2.818,0.00
2.23447,1.038,2.848,0.00
2.24462,1.038,2.848,0.00
2.25477,1.062,2.880,0.00
2.26542,1.062,2.880,0.00
2.27558,1.091,2.920,0.00
2.28575,1.118,2.920,0.00
2.29591,1.118,2.956,0.00
2.30606,1.141,2.956,0.00
2.31622,1.141,2.991,0.00
2.32638,1.141,2.991,0.00
2.33653,1.155,3.034,0.00
2.34694,1.155,3.034,0.00
2.35827,1.155,3.034,0.00
2.36862,1.153,3.143,0.00
2.37878,1.153,3.143,0.00
2.38894,1.153,3.198,0.00
2.39908,1.136,3.198,0.00
2.40927,1.136,3.198,0.00
2.41942,1.102,3.252,0.00
2.42998,1.060,3.318,0.00
2.44013,1.060,3.318,0.00
2.45029,1.060,3.318,0.00
2.46045,1.014,3.371,0.00
2.47060,1.014,3.371,0.00
2.48093,1.014,3.371,0.00
2.49109,0.964,3.420,0.00
2.50125,0.964,3.420,0.00
2.51143,0.919,3.461,0.00
2.52208,0.919,3.461,0.00
2.53224,0.919,3.461,0.00
2.54426,0.868,3.491,0.00
2.55443,0.779,3.532,0.00
2.56459,0.779,3.532,0.00
2.57474,0.779,3.532,0.00
2.58503,0.779,3.532,0.00
2.59518,0.740,3.536,0.00
2.60533,0.740,3.536,0.00
2.61548,0.705,3.523,0.00
2.62564,0.672,3.501,0.00
2.63579,0.641,3.472,0.00
2.64597,0.641,3.472,0.00
2.65613,0.641,3.472,0.00
2.66637,0.641,3.472,0.00
2.67653,0.641,3.472,0.00
2.68677,0.614,3.433,0.00
2.69694,0.614,3.433,0.00
2.70711,0.614,3.433,0.00
2.71726,0.614,3.433,0.00
2.72743,0.614,3.433,0.00
2.73762,0.586,3.433,0.00
2.74785,0.586,3.339,0.00
2.75803,0.530,3.286,0.00
2.76819,0.502,3.223,0.00
2.77846,0.476,3.092,0.00
2.78915,0.455,3.031,0.00
2.79935,0.440,3.031,0.00
