time,old_sh_el_deg,sh_el_deg,stim_curr
1.91851,7.927,7.927,0.00
1.92886,7.932,7.932,0.00
1.93919,7.932,7.931,0.00
1.94948,7.931,7.931,0.00
1.95979,7.931,7.936,0.00
1.96999,7.936,7.936,0.00
1.98015,7.936,7.936,0.00
1.99031,7.939,7.939,0.00
2.00047,7.939,7.939,0.00
2.01067,7.936,7.936,0.00
2.02098,7.936,7.929,0.00
2.03115,7.929,7.929,0.00
2.04142,7.929,7.921,0.00
2.05158,7.921,7.921,0.00
2.06241,7.921,7.921,0.00
2.07278,7.921,7.921,0.00
2.08293,7.921,7.921,0.00
2.09313,7.921,7.921,0.00
2.10330,7.921,7.926,0.00
2.11348,7.926,7.926,0.00
2.12364,7.926,7.934,0.00
2.13381,7.934,7.934,0.00
2.14397,7.934,7.940,0.00
2.15413,7.940,7.940,0.00
2.16428,7.940,7.947,0.00
2.17444,7.947,7.947,0.00
2.18457,7.947,7.955,0.00
2.19472,7.955,7.955,0.00
2.20489,7.955,7.965,0.00
2.21504,7.965,7.965,0.00
2.22521,7.973,7.973,0.00
2.23536,7.973,7.973,0.00
2.24552,7.976,7.976,0.00
2.25572,7.976,7.976,0.00
2.26584,7.972,7.972,0.00
2.27616,7.972,7.972,0.00
2.28631,7.972,7.972,0.00
2.29651,7.960,7.960,0.00
2.30666,7.960,7.942,0.00
2.31684,7.942,7.942,0.00
2.32702,7.942,7.923,0.00
2.33730,7.923,7.923,0.00
2.34747,7.923,7.904,0.00
2.35763,7.904,7.904,0.00
2.36793,7.904,7.889,0.00
2.37828,7.889,7.889,0.00
2.38879,7.874,7.874,0.00
2.39896,7.874,7.874,0.00
2.40935,7.860,7.860,0.00
2.41970,7.860,7.848,0.00
2.43006,7.848,7.848,0.00
2.44022,7.848,7.848,0.00
2.45040,7.837,7.837,0.00
2.46055,7.837,7.837,0.00
2.47069,7.821,7.821,0.00
2.48085,7.821,7.821,0.00
2.49101,7.821,7.809,0.00
2.50120,7.809,7.809,0.00
2.51167,7.805,7.805,0.00
2.52183,7.805,7.797,0.00
2.53198,7.797,7.797,0.00
2.54217,7.797,7.786,0.00
2.55232,7.786,7.786,0.00
2.56249,7.786,7.777,0.00
2.57265,7.777,7.777,0.00
2.58281,7.777,7.777,0.00
2.59306,7.772,7.772,0.00
2.60322,7.772,7.774,0.00
2.61338,7.774,7.774,0.00
2.62367,7.774,7.774,0.00
2.63385,7.781,7.781,0.00
2.64401,7.781,7.791,0.00
2.65416,7.791,7.791,0.00
2.66432,7.791,7.791,0.00
2.67448,7.801,7.801,0.00
2.68464,7.801,7.802,0.00
2.69479,7.802,7.802,0.00
2.70497,7.802,7.795,0.00
2.71514,7.795,7.795,0.00
2.72530,7.795,7.780,0.00
2.73547,7.780,7.780,0.00
2.74562,7.780,7.763,0.00
2.75578,7.763,7.763,0.00
2.76594,7.747,7.747,0.00
2.77611,7.747,7.747,0.00
2.78626,7.747,7.734,0.00
2.79652,7.734,7.734,0.00
2.80676,7.723,7.723,0.00
2.81709,7.723,7.723,0.00
2.82735,7.711,7.711,0.00
2.83920,7.711,7.711,0.00
2.84940,7.700,7.700,0.00
2.86012,7.700,7.700,0.00
2.87070,7.689,7.689,0.00
2.88086,7.689,7.689,0.00
2.89117,7.679,7.679,0.00
2.90133,7.679,7.669,0.00
2.91148,7.669,7.669,0.00
2.92165,7.669,7.660,0.00
2.93180,7.660,7.660,0.00
2.94196,7.660,7.651,0.00
2.95211,7.651,7.651,0.00
2.96226,7.651,7.646,0.00
2.97285,7.646,7.646,0.00
2.98301,7.646,7.641,0.00
2.99336,7.641,7.641,0.00
3.00351,7.641,7.634,0.00
3.01366,7.634,7.634,0.00
3.02382,7.634,7.632,0.00
3.03400,7.632,7.632,0.00
3.04416,7.632,7.625,0.00
3.05432,7.625,7.625,0.00
3.06448,7.625,7.605,0.00
3.07463,7.605,7.605,0.00
3.08479,7.605,7.583,0.00
3.09495,7.583,7.583,0.00
3.10512,7.583,7.570,0.00
3.11527,7.570,7.570,0.00
3.12542,7.564,7.564,0.00
