time,old_sh_el_deg,sh_el_deg,stim_curr
0.00094,70.577,70.577,0.00
0.01110,70.577,70.577,0.00
0.02126,70.577,70.577,0.00
0.03151,70.577,70.577,0.00
0.04168,70.577,70.577,0.00
0.05309,70.577,70.577,0.00
0.06324,70.577,70.577,0.00
0.07385,70.577,70.577,0.00
0.08399,70.577,70.577,0.00
0.09416,70.577,70.577,0.00
0.10431,70.577,70.577,0.00
0.11447,70.577,70.577,0.00
0.12479,70.577,70.577,0.00
0.13554,70.577,70.577,0.00
0.14571,70.577,70.577,0.00
0.15587,70.577,70.577,0.00
0.16604,70.577,70.577,0.00
0.17625,70.577,70.577,0.00
0.18649,70.577,70.577,0.00
0.19733,70.577,70.577,0.00
0.20748,70.577,70.577,0.00
0.21763,70.577,70.577,0.00
0.22780,70.577,70.577,0.00
0.23796,70.577,70.577,0.00
0.24853,70.577,70.577,0.00
0.25921,70.577,70.577,0.00
0.26941,70.577,70.577,0.00
0.28005,70.577,70.577,0.00
0.29024,70.577,70.577,0.00
0.30045,70.577,70.577,0.00
0.31100,70.577,70.577,0.00
0.32118,70.577,70.577,0.00
0.33144,70.577,70.577,0.00
0.34193,70.577,70.577,0.00
0.35208,70.577,70.577,0.00
0.36226,70.577,70.577,0.00
0.37245,70.577,70.577,0.00
0.38276,70.577,70.577,0.00
0.39293,70.577,70.577,0.00
0.40308,70.577,70.577,0.00
0.41325,70.577,70.577,0.00
0.42342,70.577,70.577,0.00
0.43358,70.577,70.577,0.00
0.44375,70.577,70.577,0.00
0.45412,70.577,70.577,0.00
0.46429,70.577,70.577,0.00
0.47476,70.577,70.577,0.00
0.48492,70.577,70.577,0.00
0.49508,70.577,70.577,0.00
0.50535,70.577,70.577,0.00
0.51551,70.577,70.577,0.00
0.52613,70.577,70.577,0.00
0.53628,70.577,70.577,0.00
0.54655,70.577,70.577,0.00
0.55774,70.577,70.577,0.00
0.56791,70.577,70.577,0.00
0.57809,70.577,70.577,0.00
0.58825,70.577,70.577,0.00
0.59894,70.577,70.577,0.00
0.60910,70.577,70.577,0.00
0.61927,70.577,70.577,0.00
0.62962,70.577,70.577,0.00
0.63997,70.577,70.577,0.00
0.65014,70.577,70.577,0.00
0.66033,70.577,70.577,0.00
0.67048,70.577,70.577,0.00
0.68071,70.577,70.577,0.00
0.69087,70.577,70.577,0.00
0.70102,70.577,70.577,0.00
0.71120,70.577,70.577,0.00
0.72140,70.577,70.577,0.00
0.73155,70.577,70.577,0.00
0.74170,70.577,70.577,0.00
0.75186,70.577,70.577,0.00
0.76244,70.577,70.577,0.00
0.77379,70.577,70.577,0.00
0.78398,70.577,70.577,0.00
0.79414,70.577,70.577,0.00
0.80429,70.577,70.577,0.00
0.81520,70.577,70.577,0.00
0.82536,70.577,70.577,0.00
0.83548,70.577,70.577,0.00
0.84562,70.577,70.577,0.00
0.85594,70.577,70.577,0.00
0.86610,70.577,70.577,0.00
0.87627,70.577,70.577,0.00
0.88664,70.577,70.577,0.00
0.89705,70.577,70.577,0.00
0.90734,70.577,70.577,0.00
0.91751,70.577,70.577,0.00
0.92768,70.577,70.577,0.00
0.93785,70.577,70.577,0.00
0.94799,70.577,70.577,0.00
0.95813,70.577,70.577,0.00
0.96826,70.577,70.577,0.00
0.97841,70.577,70.577,0.00
0.98855,70.577,70.577,0.00
0.99869,70.577,70.577,0.00
1.00883,70.577,70.577,0.00
1.01898,70.577,70.577,0.00
1.02915,70.577,70.577,0.00
1.03928,70.577,70.577,0.00
1.04948,70.577,70.577,0.00
1.05961,70.577,70.577,0.00
1.06980,70.577,70.577,0.00
1.07994,70.577,70.577,0.00
1.09009,70.577,70.577,0.00
1.10041,70.577,70.577,0.00
1.11054,70.577,70.577,0.00
1.12075,70.577,70.577,0.00
1.13088,70.577,70.577,0.00
1.14103,70.577,70.577,0.00
1.15118,70.577,70.577,0.00
1.16133,70.577,70.577,0.00
1.17149,70.577,70.577,0.00
1.18166,70.577,70.577,0.00
1.19182,70.577,70.577,0.00
1.20200,70.577,70.577,0.00
1.21217,70.577,70.577,0.00
1.22234,70.577,70.577,0.00
1.23250,70.577,70.577,0.00
1.24277,70.577,70.577,0.00
1.25292,70.577,70.577,0.00
1.26309,70.577,70.577,0.00
1.27357,70.577,70.577,0.00
1.28377,70.577,70.577,0.00
1.29394,70.577,70.577,0.00
1.30408,70.577,70.577,0.00
1.31427,70.577,70.577,0.00
1.32442,70.577,70.577,0.00
1.33458,70.577,70.577,0.00
1.34476,70.577,70.577,0.00
1.35500,70.577,70.577,0.00
1.36516,70.577,70.577,0.00
1.37533,70.577,70.577,0.00
1.38548,70.577,70.577,0.00
1.39564,70.577,70.577,0.00
1.40579,70.577,70.577,0.00
1.41596,70.577,70.577,0.00
1.42612,70.577,70.577,0.00
1.43712,70.577,70.577,0.00
1.44730,70.577,70.577,0.00
1.45747,70.577,70.577,0.00
1.46764,70.577,70.577,0.00
1.47781,70.577,70.577,0.00
1.48797,70.577,70.577,0.00
1.49814,70.577,70.577,0.00
1.50829,70.577,70.577,0.00
1.51847,70.577,70.577,0.00
1.52871,70.577,70.577,0.00
1.53888,70.577,70.577,0.00
1.54902,70.577,70.577,0.00
1.55928,70.577,70.577,0.00
1.56944,70.577,70.577,0.00
1.57958,70.577,70.577,0.00
1.59000,70.577,70.577,0.00
1.60015,70.577,70.577,0.00
1.61030,70.577,70.577,0.00
1.62054,70.577,70.577,0.00
1.63108,70.577,70.577,0.00
1.64124,70.577,70.577,0.00
1.65303,70.577,70.577,0.00
1.66321,70.577,70.577,0.00
1.67338,70.577,70.577,0.00
1.68355,70.577,70.577,0.00
1.69371,70.577,70.577,0.00
1.70388,70.577,70.577,0.00
1.71542,70.577,70.577,0.00
1.72559,70.577,70.577,0.00
1.73576,70.577,70.577,0.00
1.74707,70.577,70.577,0.00
1.75746,70.577,70.577,0.00
1.76762,70.577,70.577,0.00
1.77801,70.577,70.577,0.00
1.78816,70.577,70.577,0.00
1.79868,70.577,70.577,0.00
1.80934,70.577,70.577,0.00
1.81953,70.577,70.577,0.00
1.82971,70.577,70.577,0.00
1.84006,70.577,70.577,0.00
1.85022,70.577,70.577,0.00
1.86039,70.577,70.577,0.00
1.87055,70.577,70.577,0.00
1.88072,70.577,70.577,0.00
1.89086,70.577,70.577,0.00
1.90103,70.577,70.577,0.00
1.91119,70.577,70.577,0.00
1.92136,70.577,70.577,0.00
1.93151,70.577,70.577,0.00
1.94219,70.577,70.577,0.00
1.95418,70.577,70.577,0.00
1.96452,70.577,70.577,0.00
1.97468,70.577,70.577,0.00
1.98483,70.577,70.577,0.00
1.99497,70.577,70.577,0.00
2.00511,70.577,70.577,0.00
2.01525,70.577,70.577,0.00
2.02540,70.577,70.577,0.00
2.03559,70.577,70.577,0.00
2.04579,70.577,70.577,0.00
