time,contralateral_sh_el_deg,sh_el_deg,stim_curr
0.00348,-0.229,0.329,0.00
0.01393,-0.248,0.329,0.00
0.02390,-0.261,0.325,0.00
0.03419,-0.261,0.325,0.00
0.04435,-0.264,0.325,0.00
0.05468,-0.264,0.321,0.00
0.06489,-0.257,0.317,0.00
0.07505,-0.257,0.317,0.00
0.08532,-0.246,0.310,0.00
0.09555,-0.246,0.310,0.00
0.10571,-0.233,0.300,0.00
0.11586,-0.233,0.300,0.00
0.12602,-0.221,0.291,0.00
0.13630,-0.221,0.291,0.00
0.14667,-0.208,0.280,0.00
0.15683,-0.208,0.280,0.00
0.16752,-0.198,0.271,0.00
0.17767,-0.198,0.257,0.00
0.18783,-0.191,0.257,0.00
0.19798,-0.191,0.240,0.00
0.20824,-0.197,0.240,0.00
0.21869,-0.197,0.222,0.00
0.22892,-0.207,0.222,0.00
0.23926,-0.207,0.222,0.00
0.25007,-0.219,0.202,0.00
0.26031,-0.231,0.184,0.00
0.27045,-0.231,0.184,0.00
0.28077,-0.238,0.172,0.00
0.29110,-0.238,0.172,0.00
0.30196,-0.238,0.167,0.00
0.31214,-0.244,0.167,0.00
0.32273,-0.242,0.170,0.00
0.33309,-0.242,0.170,0.00
0.34358,-0.235,0.175,0.00
0.35400,-0.235,0.175,0.00
0.36416,-0.226,0.180,0.00
0.37437,-0.226,0.180,0.00
0.38455,-0.214,0.178,0.00
0.39470,-0.214,0.178,0.00
0.40488,-0.197,0.170,0.00
0.41505,-0.197,0.170,0.00
0.42522,-0.178,0.156,0.00
0.43537,-0.178,0.156,0.00
0.44554,-0.163,0.138,0.00
0.45707,-0.163,0.138,0.00
0.46728,-0.158,0.118,0.00
0.47760,-0.158,0.118,0.00
0.48776,-0.157,0.107,0.00
0.49844,-0.157,0.107,0.00
0.50861,-0.163,0.101,0.00
0.52029,-0.163,0.101,0.00
0.53045,-0.168,0.096,0.00
0.54062,-0.168,0.096,0.00
0.55077,-0.170,0.092,0.00
0.56093,-0.171,0.085,0.00
0.57115,-0.171,0.085,0.00
0.58144,-0.171,0.074,0.00
0.59157,-0.165,0.074,0.00
0.60173,-0.165,0.060,0.00
0.61189,-0.145,0.060,0.00
0.62286,-0.117,0.044,0.00
0.63320,-0.117,0.044,0.00
0.64353,-0.068,0.036,0.00
0.65388,-0.068,0.036,0.00
0.66441,-0.022,0.036,0.00
0.67480,-0.022,0.036,0.00
0.68593,0.036,0.040,0.00
