t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.05366,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,-0.055,0.099,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.09540,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.10560,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,1.571,0.013,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.13956,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.203,-29.243,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14980,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.203,-29.243,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17766,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.203,-22.714,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18879,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-12.240,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20227,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-8.645,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.21903,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-8.645,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22935,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-5.918,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24502,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-2.378,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26428,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,-2.378,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27464,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,-0.494,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29248,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,-0.494,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30306,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.057,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31894,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.430,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.33027,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.430,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34790,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.673,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36137,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.673,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37854,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.900,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.41326,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.205,0.932,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.42388,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,0.901,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.44394,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,0.901,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.46445,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.290,0.011,0.099,0.204,0.863,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
