t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00349,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00
0.01377,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.493,0.018,0.000,0.000,0.000,7.842,5.000,0.000,0.000,0.50,0.00
0.02394,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.493,0.016,0.000,0.000,0.000,7.842,5.000,0.000,0.000,0.50,0.00
0.03410,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.494,0.041,0.000,0.000,0.000,7.882,5.000,0.000,0.000,0.50,0.00
0.04437,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.494,0.032,0.000,0.000,0.000,7.883,5.000,0.000,0.000,0.50,0.00
0.05453,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.494,0.023,0.000,0.000,0.000,7.883,5.000,0.000,0.000,0.50,0.00
0.06469,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.496,0.073,0.000,0.000,0.000,7.942,5.000,0.000,0.000,0.50,0.00
0.07495,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,-0.055,-0.011,0.496,0.053,0.000,0.000,0.000,7.942,5.000,0.000,0.000,0.50,0.00
0.08516,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.033,-0.011,0.496,0.053,0.000,0.000,0.000,7.942,5.000,0.000,0.000,0.50,0.00
0.09535,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.033,-0.011,0.497,0.043,0.000,0.000,0.000,7.958,5.000,0.000,0.000,0.50,0.00
0.10554,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,0.030,0.000,0.000,0.000,7.958,5.000,0.000,0.000,0.50,0.00
0.11572,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,0.035,0.000,0.000,0.000,7.972,5.000,0.000,0.000,0.50,0.00
0.12631,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,0.024,0.000,0.000,0.000,7.972,5.000,0.000,0.000,0.50,0.00
0.13823,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,0.016,0.000,0.000,0.000,7.972,5.000,0.000,0.000,0.50,0.00
0.14840,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,0.015,0.000,0.000,0.000,7.977,5.000,0.000,0.000,0.50,0.00
0.15856,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.497,-0.002,0.000,0.000,0.000,7.968,5.000,0.000,0.000,0.50,0.00
0.16904,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.496,-0.021,0.000,0.000,0.000,7.951,5.000,0.000,0.000,0.50,0.00
0.17921,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.496,-0.032,0.000,0.000,0.000,7.937,5.000,0.000,0.000,0.50,0.00
0.18938,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.496,-0.025,0.000,0.000,0.000,7.937,5.000,0.000,0.000,0.50,0.00
0.19955,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.496,-0.019,0.000,0.000,0.000,7.937,5.000,0.000,0.000,0.50,0.00
0.20998,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.496,-0.024,0.000,0.000,0.000,7.929,5.000,0.000,0.000,0.50,0.00
0.22015,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.495,-0.035,0.000,0.000,0.000,7.914,5.000,0.000,0.000,0.50,0.00
0.23032,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.495,-0.026,0.000,0.000,0.000,7.914,5.000,0.000,0.000,0.50,0.00
0.24050,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.495,-0.040,0.000,0.000,0.000,7.896,5.000,0.000,0.000,0.50,0.00
0.25088,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.495,-0.029,0.000,0.000,0.000,7.896,5.000,0.000,0.000,0.50,0.00
0.26105,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.495,-0.021,0.000,0.000,0.000,7.896,5.000,0.000,0.000,0.50,0.00
0.27129,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.494,-0.023,0.000,0.000,0.000,7.888,5.000,0.000,0.000,0.50,0.00
0.28153,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.494,-0.022,0.000,0.000,0.000,7.884,5.000,0.000,0.000,0.50,0.00
0.29187,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.494,-0.015,0.000,0.000,0.000,7.884,5.000,0.000,0.000,0.50,0.00
0.30195,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.230,0.077,-0.011,0.494,-0.016,0.000,0.000,0.000,7.879,5.000,0.000,0.000,0.50,0.00
