t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00969,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.02446,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.223,-13.166,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04098,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.223,-11.228,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05211,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.223,-8.842,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06639,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.223,-6.658,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07656,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,-0.011,0.018,0.223,-6.658,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08904,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-4.840,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09924,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-3.400,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10941,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-2.297,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11958,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-1.467,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12995,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-0.849,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14093,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-0.403,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15413,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-0.084,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17622,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,-0.084,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18641,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,0.291,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.19659,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,0.385,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20676,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.164,0.033,0.018,0.223,0.440,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
