t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.02111,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,1.571,0.016,0.000,0.000,0.000,49.502,5.000,0.000,0.000,0.60,0.00
0.03131,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,0.214,-13.247,0.000,0.000,0.000,7.486,5.000,0.000,0.000,0.60,0.00
0.04151,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,0.214,-13.247,0.000,0.000,0.000,7.486,5.000,0.000,0.000,0.60,0.00
0.05178,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,0.214,-8.897,0.000,0.000,0.000,6.950,5.000,0.000,0.000,0.60,0.00
0.06196,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,0.214,-6.699,0.000,0.000,0.000,6.961,5.000,0.000,0.000,0.60,0.00
0.07213,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.178,-0.099,0.253,0.214,-4.869,0.000,0.000,0.000,6.969,5.000,0.000,0.000,0.60,0.00
0.08432,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-3.422,0.000,0.000,0.000,6.975,5.000,0.000,0.000,0.60,0.00
0.09451,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-2.311,0.000,0.000,0.000,6.979,5.000,0.000,0.000,0.60,0.00
0.10514,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-1.473,0.000,0.000,0.000,6.987,5.000,0.000,0.000,0.60,0.00
0.11531,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-0.855,0.000,0.000,0.000,6.990,5.000,0.000,0.000,0.60,0.00
0.12572,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-0.406,0.000,0.000,0.000,6.991,5.000,0.000,0.000,0.60,0.00
0.13630,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.214,-0.085,0.000,0.000,0.000,6.993,5.000,0.000,0.000,0.60,0.00
0.14658,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.141,0.000,0.000,0.000,6.997,5.000,0.000,0.000,0.60,0.00
0.16308,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.386,0.000,0.000,0.000,6.998,5.000,0.000,0.000,0.60,0.00
0.17366,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.449,0.000,0.000,0.000,7.008,5.000,0.000,0.000,0.60,0.00
0.18519,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.474,0.000,0.000,0.000,7.008,5.000,0.000,0.000,0.60,0.00
0.19535,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.479,0.000,0.000,0.000,7.008,5.000,0.000,0.000,0.60,0.00
0.20552,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.177,0.033,0.253,0.215,0.474,0.000,0.000,0.000,7.013,5.000,0.000,0.000,0.60,0.00
