t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00799,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.02404,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.03424,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.130,-14.070,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04453,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.130,-12.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05470,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.130,-9.450,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06487,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.131,-7.103,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07504,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.131,-5.163,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08521,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.131,-3.620,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09538,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.131,-2.444,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10626,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.797,0.033,0.055,0.131,-1.551,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
