t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01277,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,1.571,0.016,0.000,0.000,0.000,34.260,5.000,0.000,0.000,0.50,0.00
0.02297,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.522,-10.236,0.000,0.000,0.000,9.037,5.000,0.000,0.000,0.50,0.00
0.03663,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.526,-8.674,0.000,0.000,0.000,8.823,5.000,0.000,0.000,0.50,0.00
0.04680,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.526,-6.830,0.000,0.000,0.000,8.826,5.000,0.000,0.000,0.50,0.00
0.05697,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.527,-5.099,0.000,0.000,0.000,8.888,5.000,0.000,0.000,0.50,0.00
0.06714,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.527,-3.705,0.000,0.000,0.000,8.893,5.000,0.000,0.000,0.50,0.00
0.07731,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.527,-2.602,0.000,0.000,0.000,8.897,5.000,0.000,0.000,0.50,0.00
0.08752,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.529,-1.697,0.000,0.000,0.000,8.964,5.000,0.000,0.000,0.50,0.00
0.09769,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.011,0.070,0.532,-1.006,0.000,0.000,0.000,9.042,5.000,0.000,0.000,0.50,0.00
0.10786,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,0.033,0.070,0.535,-0.483,0.000,0.000,0.000,9.132,5.000,0.000,0.000,0.50,0.00
0.11868,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.535,-0.186,0.000,0.000,0.000,9.134,5.000,0.000,0.000,0.50,0.00
0.12884,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.535,0.024,0.000,0.000,0.000,9.134,5.000,0.000,0.000,0.50,0.00
0.13902,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.535,0.168,0.000,0.000,0.000,9.135,5.000,0.000,0.000,0.50,0.00
0.15011,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.541,0.464,0.000,0.000,0.000,9.337,5.000,0.000,0.000,0.50,0.00
0.16027,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.541,0.469,0.000,0.000,0.000,9.339,5.000,0.000,0.000,0.50,0.00
0.17044,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.544,0.573,0.000,0.000,0.000,9.452,5.000,0.000,0.000,0.50,0.00
0.18061,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.544,0.525,0.000,0.000,0.000,9.453,5.000,0.000,0.000,0.50,0.00
0.19078,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.548,0.599,0.000,0.000,0.000,9.572,5.000,0.000,0.000,0.50,0.00
0.20131,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.548,0.523,0.000,0.000,0.000,9.573,5.000,0.000,0.000,0.50,0.00
0.21153,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.552,0.583,0.000,0.000,0.000,9.697,5.000,0.000,0.000,0.50,0.00
0.22170,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.552,0.493,0.000,0.000,0.000,9.698,5.000,0.000,0.000,0.50,0.00
0.23188,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.552,0.419,0.000,0.000,0.000,9.698,5.000,0.000,0.000,0.50,0.00
0.24205,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.613,-0.011,0.070,0.556,0.489,0.000,0.000,0.000,9.826,5.000,0.000,0.000,0.50,0.00
