t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00501,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.016,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.01516,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.013,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.02529,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.010,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.03543,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.008,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.04556,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.005,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.05582,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.004,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.06599,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.002,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.07613,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.002,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.08627,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.09641,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,0.000,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.10655,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.000,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.11669,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.033,-0.004,1.571,-0.000,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.12683,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.000,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.13697,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.14711,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.15725,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.16738,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.17752,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.18765,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.19779,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.898,-0.011,-0.004,1.571,-0.001,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
