t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.02770,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.50,0.00
0.04371,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,1.571,0.016,0.000,0.000,0.000,34.260,5.000,0.000,0.000,0.50,0.00
0.05712,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-10.591,0.000,0.000,0.000,7.926,5.000,0.000,0.000,0.50,0.00
0.07016,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-7.113,0.000,0.000,0.000,7.622,5.000,0.000,0.000,0.50,0.00
0.08048,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-5.357,0.000,0.000,0.000,7.627,5.000,0.000,0.000,0.50,0.00
0.09098,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-3.894,0.000,0.000,0.000,7.631,5.000,0.000,0.000,0.50,0.00
0.10116,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-2.733,0.000,0.000,0.000,7.638,5.000,0.000,0.000,0.50,0.00
0.11132,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-1.846,0.000,0.000,0.000,7.641,5.000,0.000,0.000,0.50,0.00
0.12190,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-1.172,0.000,0.000,0.000,7.649,5.000,0.000,0.000,0.50,0.00
0.13425,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.486,-0.680,0.000,0.000,0.000,7.651,5.000,0.000,0.000,0.50,0.00
