t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.02191,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.033,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.60,0.00
0.03300,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.123,-14.135,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.04569,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.124,-12.043,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.05586,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.124,-9.484,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.06604,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-7.128,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.07622,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-5.171,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.08638,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-3.633,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.09656,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-2.449,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.10673,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-1.563,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.11690,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-0.909,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.12826,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,0.055,-0.004,0.125,-0.431,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.13842,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.033,-0.004,0.125,-0.099,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.14989,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.125,-0.099,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.16006,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.125,0.292,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.17023,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.125,0.398,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.18041,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.124,0.448,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.19057,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.124,0.469,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.20073,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.124,0.484,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.21092,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.124,0.483,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.22123,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.458,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.23160,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.431,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.24192,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.410,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.25208,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.380,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.26225,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.355,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.27241,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.330,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.28288,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.297,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.29304,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.270,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.30334,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.249,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
0.31383,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-3.331,-0.011,-0.004,0.123,0.231,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.60,0.00
