t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00330,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.01378,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.02376,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.03464,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-12.243,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04486,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-8.222,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06089,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-8.222,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07138,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-4.502,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08155,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-3.164,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09174,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-2.137,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10205,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.518,-0.011,-0.004,0.317,-1.365,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11250,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.033,-0.004,0.317,-0.794,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12270,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.378,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13287,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.079,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14304,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.127,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15347,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.266,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16364,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.357,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17380,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.411,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18420,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.435,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.19436,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.442,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20453,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.434,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22009,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.418,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24545,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,0.376,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25564,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.359,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27272,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.359,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.28293,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.315,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29310,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.284,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30398,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.261,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31415,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.234,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.32554,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.210,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.33571,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.194,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34587,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,0.174,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35603,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.160,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36620,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.143,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37807,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.127,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38824,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.119,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39898,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.112,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.40922,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.104,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.41940,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.091,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.43102,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.079,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.44133,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.070,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.45581,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,0.062,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.46932,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.072,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.47998,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.061,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.49064,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.058,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.50170,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.049,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.51417,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.047,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.52434,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.040,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.53616,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.034,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.54659,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.033,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.56126,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.027,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.57142,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.028,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.58158,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.024,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.59191,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.020,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.60211,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.018,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.61228,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.014,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.62245,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.63264,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.008,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.64292,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.65330,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.66346,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.67362,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.68380,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.69511,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.70543,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,-0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.71559,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.72576,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.320,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.73594,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,-0.015,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.74612,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,-0.010,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.75635,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,-0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.76650,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,-0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.77678,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.319,-0.015,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.78736,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.019,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.79790,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.80887,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.017,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.81915,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.012,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.82936,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.008,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.83951,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.84972,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.318,-0.018,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.86227,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.024,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.87339,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.024,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.88372,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.017,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.89407,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.014,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.90438,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.020,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.91465,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.92507,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.317,-0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.93597,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.316,-0.017,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.94613,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.519,0.055,-0.004,0.316,-0.022,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
