t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00149,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.077,0.150,1.571,0.016,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.05335,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.077,0.150,1.571,0.016,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.08551,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.077,0.150,1.571,0.016,0.000,0.000,0.000,49.501,5.000,0.000,0.000,0.60,0.00
0.10424,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,-0.077,0.150,0.372,-25.635,0.000,0.000,0.000,15.098,5.000,0.000,0.000,0.60,0.00
0.11595,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.372,-19.919,0.000,0.000,0.000,14.483,5.000,0.000,0.000,0.60,0.00
0.12614,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.372,-14.815,0.000,0.000,0.000,14.498,5.000,0.000,0.000,0.60,0.00
0.13630,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.372,-10.743,0.000,0.000,0.000,14.519,5.000,0.000,0.000,0.60,0.00
0.14666,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.372,-7.595,0.000,0.000,0.000,14.536,5.000,0.000,0.000,0.60,0.00
0.15709,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.372,-5.206,0.000,0.000,0.000,14.549,5.000,0.000,0.000,0.60,0.00
0.16748,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.371,-3.439,0.000,0.000,0.000,14.522,5.000,0.000,0.000,0.60,0.00
0.17779,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.371,-2.113,0.000,0.000,0.000,14.529,5.000,0.000,0.000,0.60,0.00
0.18826,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,-1.159,0.000,0.000,0.000,14.511,5.000,0.000,0.000,0.60,0.00
0.19861,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,-0.462,0.000,0.000,0.000,14.515,5.000,0.000,0.000,0.60,0.00
0.20897,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,0.027,0.000,0.000,0.000,14.518,5.000,0.000,0.000,0.60,0.00
0.21928,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,0.350,0.000,0.000,0.000,14.500,5.000,0.000,0.000,0.60,0.00
0.22949,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,0.572,0.000,0.000,0.000,14.501,5.000,0.000,0.000,0.60,0.00
0.23965,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.525,0.011,0.150,0.370,0.695,0.000,0.000,0.000,14.478,5.000,0.000,0.000,0.60,0.00
