t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00427,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.01692,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.02712,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.549,-9.972,0.000,0.000,0.000,8.115,5.000,0.000,0.000,0.15,0.00
0.03830,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.549,-8.504,0.000,0.000,0.000,7.996,5.000,0.000,0.000,0.15,0.00
0.05115,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.549,-6.697,0.000,0.000,0.000,7.997,5.000,0.000,0.000,0.15,0.00
0.06634,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.549,-5.040,0.000,0.000,0.000,8.000,5.000,0.000,0.000,0.15,0.00
0.07654,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.550,-3.661,0.000,0.000,0.000,8.003,5.000,0.000,0.000,0.15,0.00
0.08670,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.550,-2.573,0.000,0.000,0.000,8.004,5.000,0.000,0.000,0.15,0.00
0.09819,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.077,0.136,0.550,-1.738,0.000,0.000,0.000,8.005,5.000,0.000,0.000,0.15,0.00
0.10836,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,0.033,0.136,0.550,-1.109,0.000,0.000,0.000,8.006,5.000,0.000,0.000,0.15,0.00
0.11852,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,-0.055,0.136,0.550,-0.643,0.000,0.000,0.000,8.008,5.000,0.000,0.000,0.15,0.00
0.12869,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,-0.055,0.136,0.549,-0.307,0.000,0.000,0.000,8.007,5.000,0.000,0.000,0.15,0.00
0.13886,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,-0.055,0.136,0.549,-0.066,0.000,0.000,0.000,8.007,5.000,0.000,0.000,0.15,0.00
0.14903,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,-0.055,0.136,0.549,0.103,0.000,0.000,0.000,8.008,5.000,0.000,0.000,0.15,0.00
0.15986,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.450,-0.055,0.136,0.549,0.216,0.000,0.000,0.000,8.008,5.000,0.000,0.000,0.15,0.00
