t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.02262,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.03856,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.133,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04931,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.132,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06510,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.132,-0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07533,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.132,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08552,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.132,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09667,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.132,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10764,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.462,-0.055,0.018,0.132,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11802,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.133,0.019,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12830,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.461,-0.033,0.018,0.133,0.014,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
