t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00415,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.01789,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.03968,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,0.324,-10.379,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05504,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,0.324,-8.173,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07018,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,0.324,-4.477,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08371,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.033,0.048,0.324,-3.147,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09390,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,-0.055,0.048,0.324,-2.124,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10409,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.324,-1.356,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11426,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.324,-0.788,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12444,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.324,-0.375,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13460,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,-0.076,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14478,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.324,0.128,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15496,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.324,0.266,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16517,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.355,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17535,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.406,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18552,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.434,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.19575,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.439,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20599,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.431,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.21617,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.415,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22640,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.405,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.23658,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.388,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24676,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.357,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25693,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.327,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26710,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.325,0.299,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27728,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.326,0.288,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.28746,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.326,0.259,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29769,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.326,0.246,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30786,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.326,0.219,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31805,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.208,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.32821,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.183,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.33837,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.162,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34855,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.143,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35871,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.145,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36985,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.126,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38001,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.123,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39017,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.106,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.40034,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.091,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.41050,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.080,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.42067,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.070,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.43083,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.061,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.44100,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.327,0.054,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.45117,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.328,0.057,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.46133,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.328,0.065,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.47149,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.328,0.054,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.48177,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.328,0.045,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.49194,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.328,0.044,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.50210,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.045,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.51228,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.041,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.52244,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.033,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.53260,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.027,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.54275,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.028,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.55376,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.022,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.56398,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.018,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.57414,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.020,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.58431,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.016,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.59447,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.013,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.60464,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.61480,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.009,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.62588,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.008,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.63605,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.007,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.64621,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.006,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.65637,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.005,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.66654,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,0.004,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.67672,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,-0.003,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.68688,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.782,0.011,0.048,0.329,-0.002,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
