t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.07851,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,1.571,0.013,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.11260,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.121,0.114,0.182,-29.695,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12568,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.033,0.114,0.182,-17.154,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13577,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-12.437,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14618,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-8.791,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15649,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-6.026,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16743,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-3.957,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18770,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-2.428,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20009,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-1.310,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.21436,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-0.500,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24047,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,-0.500,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25098,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.183,0.454,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26114,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.712,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27448,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.856,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29037,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.932,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30193,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.985,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31221,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.973,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34314,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.185,0.945,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35342,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.185,0.897,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36385,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.185,0.842,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37464,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.780,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39010,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.780,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.40506,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.658,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.42541,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.658,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.43930,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.540,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.46294,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.495,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.48795,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.184,0.452,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.50005,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.183,0.354,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.51031,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.183,0.354,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.52103,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.183,0.310,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.53120,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.183,0.286,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.54139,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.182,0.242,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.55155,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.181,0.191,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.56180,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.181,0.191,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.58121,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.181,0.191,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.59341,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,1.346,-0.011,0.114,0.180,0.139,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
