t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01489,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.033,-0.004,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.02506,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.033,-0.004,0.301,-10.578,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.03533,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.033,-0.004,0.301,-8.331,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04557,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.033,-0.004,0.301,-6.274,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05792,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.033,-0.004,0.301,-4.560,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06933,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,0.099,-0.004,0.300,-3.208,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07951,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,-2.167,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08968,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,-1.384,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10168,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,-0.805,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11187,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,-0.390,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12203,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,-0.087,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13219,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.124,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14249,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.267,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15265,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.356,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16281,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.410,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17297,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.437,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18326,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.444,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.19344,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.438,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20363,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.423,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.21406,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.404,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22480,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.380,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.23538,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.353,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24608,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.326,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25684,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.300,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26725,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.274,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27848,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.250,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.28875,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.228,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29893,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.206,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30912,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.187,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31933,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.172,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.32949,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.300,0.155,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.33993,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.142,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35009,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.127,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36028,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.114,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37044,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.106,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38060,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.098,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39077,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.090,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.40105,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.079,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.41340,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.280,-0.055,-0.004,0.301,0.070,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
