t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00829,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.127,-12.023,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.01859,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.127,-9.466,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.02888,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.127,-7.126,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.03928,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.127,-5.180,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04956,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.127,-5.180,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06168,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,-0.033,-0.004,0.128,-2.457,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07329,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,-1.568,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08372,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,-0.911,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09394,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,-0.433,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10760,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,-0.091,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11777,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,0.147,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12793,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,0.306,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13810,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-5.117,0.011,-0.004,0.128,0.409,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
