t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00182,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.273,0.011,0.150,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.01750,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.013,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.02852,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.010,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.03981,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.008,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.05083,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.005,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.06192,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.004,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.07303,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.002,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.08418,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.002,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.09522,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.10627,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.033,0.150,1.571,0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.11726,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,0.055,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.12911,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.14055,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.15177,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.16300,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.17406,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.18515,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.19643,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.20741,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.21859,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.22961,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.001,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.24104,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.25222,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.26333,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.27435,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.28595,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.29718,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.30901,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.32232,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.33249,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.34266,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.35400,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.36432,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.37464,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.38495,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.39526,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.40552,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.41575,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.42607,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.274,-0.011,0.150,1.571,-0.000,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
