t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01180,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-14.333,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.02203,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-12.224,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.03230,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-9.626,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04265,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-7.249,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05282,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-5.270,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06298,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-3.705,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07360,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-3.705,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08385,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.011,-0.004,0.103,-1.598,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09402,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,0.011,-0.004,0.103,-0.929,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10479,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.634,-0.121,-0.004,0.103,-0.442,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
