t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01810,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.033,0.128,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.04151,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.011,0.128,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.05784,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,0.033,0.128,0.142,-13.953,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06850,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.011,0.128,0.142,-11.900,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07879,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.099,0.128,0.142,-11.900,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09720,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,0.055,0.128,0.141,-9.394,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10942,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.140,-7.099,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12266,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.140,-7.099,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13445,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.139,-5.195,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14845,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.136,-2.549,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16050,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.134,-1.671,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18577,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.134,-0.488,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20283,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.134,-0.488,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.21691,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.134,-0.134,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22925,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.135,0.142,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24209,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.136,0.436,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25358,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.518,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26375,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.534,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27904,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.534,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29917,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.138,0.532,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31435,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.138,0.532,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.32635,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.138,0.496,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34606,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.138,0.496,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35624,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.408,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37498,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.408,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38669,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,0.438,-0.077,0.128,0.137,0.408,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
