t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01249,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.60,0.00
0.03587,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.214,-0.013,0.000,0.000,0.000,6.994,5.000,0.000,0.000,0.60,0.00
0.04693,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.213,-0.036,0.000,0.000,0.000,6.933,5.000,0.000,0.000,0.60,0.00
0.05927,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.213,-0.029,0.000,0.000,0.000,6.932,5.000,0.000,0.000,0.60,0.00
0.06946,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.210,-0.093,0.000,0.000,0.000,6.815,5.000,0.000,0.000,0.60,0.00
0.07984,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.210,-0.070,0.000,0.000,0.000,6.814,5.000,0.000,0.000,0.60,0.00
0.09139,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,-0.077,-0.011,0.210,-0.051,0.000,0.000,0.000,6.814,5.000,0.000,0.000,0.60,0.00
0.10156,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.208,-0.096,0.000,0.000,0.000,6.731,5.000,0.000,0.000,0.60,0.00
0.11458,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.208,-0.069,0.000,0.000,0.000,6.730,5.000,0.000,0.000,0.60,0.00
0.12475,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.207,-0.066,0.000,0.000,0.000,6.708,5.000,0.000,0.000,0.60,0.00
0.13492,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.207,-0.046,0.000,0.000,0.000,6.707,5.000,0.000,0.000,0.60,0.00
0.14531,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.207,-0.031,0.000,0.000,0.000,6.707,5.000,0.000,0.000,0.60,0.00
0.15552,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-1.582,0.011,-0.011,0.207,-0.032,0.000,0.000,0.000,6.692,5.000,0.000,0.000,0.60,0.00
