t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.00625,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.01643,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.02664,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,1.571,0.016,0.000,0.000,0.000,10.977,5.000,0.000,0.000,0.15,0.00
0.03682,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-12.174,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04895,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-9.587,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05970,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-9.587,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07045,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-5.251,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.08062,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-3.690,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09146,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-2.493,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10174,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.275,-0.018,0.109,-2.493,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11256,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.033,-0.018,0.109,-1.596,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12295,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,-0.928,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13311,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,-0.445,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14339,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,-0.097,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15378,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,0.145,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16395,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,0.302,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17412,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,0.408,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18429,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,-0.139,0.077,-0.018,0.109,0.470,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
