t,v_battery,kp_m1,kd_m1,p_des_m1,v_des_m1,t_des_m1,p_cur_m1,v_cur_m1,t_cur_m1,kp_m2,kd_m2,p_des_m2,v_des_m2,t_des_m2,p_cur_m2,v_cur_m2,t_cur_m2,sh_el,sh_el_dot,sh_hr,el_fe,el_fe_dot,sh_force_des,el_force_des,force_cur,trigger,gravity_support_shoulder,gravity_support_elbow
0.01515,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.15,0.00
0.02537,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.03554,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.04572,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.05654,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.06728,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.07810,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.09199,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,-0.055,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.10273,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.11289,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.12305,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.13324,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.14340,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.15368,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.16384,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.17403,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.18421,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.19823,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.20842,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.22092,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.001,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.23120,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.24151,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.25168,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,-0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.26186,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.27205,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.28221,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.29283,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.30305,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.31323,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.32342,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.33358,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.34377,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.35393,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.36490,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.37506,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.38525,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
0.39565,0.00,0.00,0.00,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,0.000,0.000,3.966,0.011,0.143,0.082,0.000,0.000,0.000,0.000,5.000,5.000,0.000,0.000,0.15,0.00
